Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD
Tom and Jerry,Spain,54.7727731896829,139.5,6.1577834672920835
Mickey Mouse,Saudi Arabia,51.636589105102374,88,254.54724765138917
Tom and Jerry,Italy,41.4496424552795,79.5,88.54980161390203
Mr Bean,Australia,4.978296459492226,81,9.817065468767682
Mickey Mouse,South Africa,19.054416526893014,39,149.7679428493666
Motu Patlu,Brazil,29.019296151495098,84,25.583478008166963
SpongeBob SquarePants,Australia,73.61041053920681,25.5,18.477445653529244
Peppa Pig,India,30.250735564175145,52,89.33036881980657
SpongeBob SquarePants,Italy,26.040601072342728,31.5,292.0913324127853
Motu Patlu,France,16.498381879585168,67,15.975209869532254
Tom and Jerry,South Africa,43.64298665227297,102.0,36.295491508342614
Tom and Jerry,Germany,50.873776393064674,133.5,58.771191707271704
Shinchan,UK,68.13123448292498,55,92.98569582529936
Pokemon,UAE,4.384699952731097,62,220.2689295481657
Doraemon,USA,60.22915272518317,55.5,96.53988167134575
Mickey Mouse,China,43.235841941751,44,182.2435412406336
Pokemon,Saudi Arabia,42.25363493784842,28,129.5270783499285
Tom and Jerry,Nigeria,7.9183130765018594,64.5,13.651185085975218
Doraemon,Nigeria,9.44843624879158,115.5,36.190305927627975
Pokemon,Mexico,70.43785549524986,97,202.06718034769986
Tom and Jerry,UAE,43.37989206193089,82.5,18.001799769135534
Peppa Pig,UAE,69.02933543555608,43,14.376280772490171
Doraemon,Canada,79.0011536617447,64.5,15.668399027920659
Pokemon,Russia,56.94304617453423,11,33.49106594347753
Peppa Pig,Germany,51.33557214665358,91,86.89578537868148
Paw Patrol,South Korea,62.269668980661386,62,3.0598855463565084
Mr Bean,UAE,46.846728124587656,97,96.02053345940446
Tom and Jerry,Japan,19.948422280187973,25.5,94.36241513776001
SpongeBob SquarePants,Brazil,50.34788998363167,72.0,186.41618769859525
SpongeBob SquarePants,Egypt,69.01355823404765,135.0,17.975346492303395
Shinchan,UK,10.541108375077169,31,16.546222188372745
Shinchan,China,96.96366668920952,5,81.10537635455034
Mickey Mouse,China,78.72157411886901,59,124.56486785952286
Doraemon,Nigeria,31.480457187928902,39.0,39.933360361755234
Paw Patrol,Egypt,31.36952363642368,40,61.42970529291487
Peppa Pig,Spain,40.45057056501532,43,54.20591577228009
Paw Patrol,Egypt,63.56855046751152,74,24.892638134886834
Doraemon,Nigeria,65.09624193708824,64.5,1.5161264155921983
Paw Patrol,Germany,71.48544682023356,96,74.01371989038363
Pokemon,South Korea,88.85092968498417,62,204.01626549883122
Peppa Pig,Russia,73.17169604694283,25,13.585273809668983
Shinchan,USA,36.933205963445715,82,11.923280141992684
Motu Patlu,South Africa,78.3792500120582,44,22.342564114366738
Doraemon,Saudi Arabia,37.73056304099227,123.0,14.713706314352317
SpongeBob SquarePants,UAE,39.539712920038305,135.0,221.5660999520153
Motu Patlu,Egypt,54.18343288962213,77,75.30529878368775
Doraemon,Saudi Arabia,60.68548211487469,15.0,93.45102957116858
Mickey Mouse,UK,18.266892623569454,24,123.96110098471303
Doraemon,China,37.551315830333166,30.0,24.72267339722245
Shinchan,Egypt,40.74937897439397,7,96.38399409525913
Motu Patlu,Nigeria,37.33052204582076,36,-42.951493204935325
Peppa Pig,India,27.330293951830075,92,35.790374110649736
Paw Patrol,Mexico,72.5073781285279,60,50.977204716088615
Pokemon,Italy,59.951366728884906,93,276.9105609700688
Paw Patrol,Mexico,64.90972761159128,8,81.78960332639288
Peppa Pig,India,19.299085769487657,100,28.8323138980186
Motu Patlu,South Africa,49.28378753699927,82,20.412592608050176
Pokemon,Saudi Arabia,17.5528839717512,100,80.10847076973565
Mr Bean,Egypt,,59,94.3643481534196
Motu Patlu,South Africa,88.38024416656812,40,53.708617943803134
Doraemon,South Korea,19.687681767703268,19.5,10.575883640046428
SpongeBob SquarePants,South Africa,5.443286017800708,52.5,233.39759311966236
Shinchan,Mexico,6.502821879570364,61,61.46312533313286
Mickey Mouse,South Korea,65.97240315676342,54,130.14740503088856
Doraemon,Australia,71.32993941571151,43.5,13.472180993102562
Tom and Jerry,USA,51.312573969171446,75.0,88.63696909377893
SpongeBob SquarePants,China,83.5174929793551,88.5,293.02369931720534
Pokemon,UAE,56.60969090690082,43,51.19715602800119
Doraemon,Russia,73.45861775305002,70.5,38.21526855473458
SpongeBob SquarePants,Germany,91.27087650115246,12.0,87.37796254993634
Mr Bean,France,67.74523789975309,19,21.813500487820537
Paw Patrol,South Korea,14.443224581124714,29,38.44135740951475
Doraemon,Egypt,24.717164824350903,60.0,85.29876119880883
Pokemon,Brazil,64.50715642507096,68,56.1625596700718
Pokemon,Saudi Arabia,89.4884625099603,35,93.88171378695803
Paw Patrol,Germany,58.39622247304239,84,45.66396910911461
Doraemon,Japan,84.26033891868957,130.5,28.366070179149396
SpongeBob SquarePants,Germany,84.54482352321189,123.0,299.5263140569237
Motu Patlu,Mexico,75.78060750313736,88,76.35489318666903
Pokemon,Egypt,46.14011372674969,45,130.3515133166978
Doraemon,China,49.98002112686737,75.0,42.495584265487004
SpongeBob SquarePants,USA,95.26375457216602,127.5,274.3844020033454
Shinchan,UK,63.900330584305365,26,55.7377707554845
Shinchan,Australia,6.997943263250351,71,33.35043496721258
Mickey Mouse,Australia,43.22006763361104,65,173.80214101768144
mr bean,Mexico,32.889146290944915,67,58.0371424769565
Motu Patlu,Brazil,61.77365163955386,54,19.16098757202686
Tom and Jerry,Germany,72.65377545536263,102.0,76.42421914435599
SpongeBob SquarePants,Australia,7.319549202074571,150.0,105.06634141914068
Tom and Jerry,South Africa,65.70226046613871,91.5,82.22224227812175
Motu Patlu,Brazil,67.73831417653878,50,71.7268149510774
Paw Patrol,UK,5.2415256188849675,53,92.95323467791287
Doraemon,Japan,79.69241651548823,39.0,5.3572387259626435
Peppa Pig,South Korea,35.65763259184943,56,2.1861564630976202
Peppa Pig,Australia,49.957602458523574,96,99.0625974632812
Mickey Mouse,China,88.39670321913444,90,102.52624978305167
Mr Bean,India,89.67794263665093,99,25.111027325368344
Mickey Mouse,UAE,87.73319075158972,45,228.86668304177684
Doraemon,Italy,90.66320577090842,54.0,69.93152679674863
Doraemon,Australia,93.82745266275109,40.5,83.29086698389109
Motu Patlu,South Korea,28.53528900177913,86,86.38012715688052
Pokemon,South Korea,79.35586011558826,53,27.72015808061449
Tom and Jerry,Russia,48.08443343038831,144.0,16.31772111875609
Pokemon,Mexico,48.95511143491478,80,265.84487554827024
Mickey Mouse,Spain,68.84893951429466,88,128.93998036155304
Doraemon,France,14.73673899046185,118.5,84.31007409081842
Mickey Mouse,Japan,42.29448599057167,37,151.69210610838215
Shinchan,Spain,20.952555485082314,94,98.71552382164798$
Paw Patrol,South Korea,70.40471966142361,28,11.9135867477612
Mr Bean,South Korea,10.919544747741504,15,38.395125227745446
shinchan,Saudi Arabia,21.10683584387193,53,98.70278740110791
Mickey Mouse,Italy,94.09910467357234,53,292.6656030322662
Mickey Mouse,China,53.06293389161492,36,186.65045358834348
SpongeBob SquarePants,USA,67.7929419609205,100.5,184.9399265930521
Shinchan,Australia,87.62340066722976,96,13.658274093974972
Pokemon,UK,24.335599848360435,89,34.324494102324095
Mickey Mouse,France,67.0601272010044,73,149.1117584769517
Peppa Pig,Mexico,96.62479971061721,34,12.453306561758168
Shinchan,Italy,0.16784914642491433,73,39.42640732977613
Tom and Jerry,Canada,85.23620252356139,63.0,50.48343383757853
Doraemon,UK,57.3971953081211,48.0,70.70990718665028
Mr Bean,Canada,86.54318956735636,67,30.611075948585295
Mickey Mouse,Spain,52.78444344308569,94,211.22927518417617
Doraemon,Russia,44.18837405439877,34.5,80.6314858800908
Shinchan,China,67.94452655439085,12,97.44171723659112
Peppa Pig,Mexico,39.66447970913789,81,65.62689972501116
Pokemon,France,1.1602417528632114,20,201.63128632171524
Motu Patlu,Saudi Arabia,64.45966489816976,78,33.19766849492736
Doraemon,Nigeria,58.472153945998684,132.0,75.54583090945268
tom and jerry,USA,16.121026193962184,9,13.346994892572482
Doraemon,Nigeria,53.41023984918019,100.5,52.74395973360189
Shinchan,USA,83.26278046906957,82,59.5865307416577
Motu Patlu,Mexico,67.65256704788159,23,7.985246556455275
SpongeBob SquarePants,Nigeria,15.349140998989586,90.0,289.31325724923124
Mickey Mouse,Spain,14.632963291447876,40,115.01532659610439
Tom and Jerry,Saudi Arabia,52.89601188071087,61.5,61.13922748571297
SpongeBob SquarePants,Egypt,40.26512613658746,57.0,155.5289294334287
Doraemon,Spain,60.87029905486385,42.0,36.04614020920113
Mr Bean,Germany,9.01405933102718,98,10.269727217750244
Doraemon,Nigeria,49.78052043543121,136.5,70.09031333285917
Mickey Mouse,Canada,92.04589562368645,72,15.57972651265517
Mr Bean,China,42.272226881614216,52,34.45790100463086
Motu Patlu,Unknown,92.91090066217737,70,4.507483576283031
Peppa Pig,,10.133777879777405,15,89.95248584611234
Motu Patlu,Germany,53.64273847009529,61,44.49631337837574
Mr Bean,China,90.09978103012334,30,96.01018648489598
Tom and Jerry,Mexico,84.30629136088439,28.5,79.47858272562972
Doraemon,UAE,28.946662904488562,88.5,16.097076767650307
Mr Bean,South Africa,70.11449540440493,28,85.63231990135031
Motu Patlu,South Korea,86.43501106720817,72,63.69768753671877
Doraemon,France,24.696863680959403,42.0,6.160933065285114
Shinchan,South Africa,9.688722095599422,75,13.90050057910354
Peppa Pig,Australia,10.636551775399894,82,59.069584152584426
Shinchan,Italy,76.09880134612256,24,19.978966030501145
Paw Patrol,Russia,43.61257632651068,72,50.88307333959364
Doraemon,Australia,68.46942792271811,21.0,75.32205134942053
Tom and Jerry   ,Nigeria,52.507320239271685,33,27.58295056717799
Tom and Jerry,China,64.24131242932651,46.5,1.1385961861603227
Paw Patrol,UAE,62.595530462207016,50,96.55751897908219
Peppa Pig,Mexico,62.62296410970802,31,22.843264714643652
Tom and Jerry,South Korea,9.369106215209644,42.0,18.434944664665544
Motu Patlu,Mexico,14.352235996759443,63,97.06816103941146
Peppa Pig,UK,64.44821129342745,36,27.497991160459254
Shinchan,Japan,56.28512344687453,25,48.41192996723069
Doraemon,Germany,,49.5,43.28640788162442
Mickey Mouse,UK,22.45224572847504,41,185.86194008675412
Peppa Pig,Italy,15.02200357103165,43,29.413549821750685
Motu Patlu,Japan,97.80494209277849,23,39.669357875159704
Peppa Pig,China,18.187233632456813,45,48.64756645000474
Mr Bean,Egypt,82.14041980364509,79,53.16764860011464
SpongeBob SquarePants ,South Africa,5.957738989116191,22,15.269883987977957
Mr Bean,China,96.49131925754901,94,58.57910033541365
Tom and Jerry,Saudi Arabia,76.54177038552203,33.0,70.15782862847902
Doraemon,USA,16.03487879847554,88.5,87.72167485934014
Mr Bean,Japan,12.5133356028309,84,39.83680490542712
Pokemon,Mexico,80.33392606040695,29,34.00681831023951
Tom and Jerry,UAE,18.774380945929416,13.5,9.418896114004038
Doraemon,India,95.87390228967098,67.5,72.84312436154404
Paw Patrol,China,47.69530340012773,9,16.00224327709543
Mr Bean,Brazil,99.22788718992518,71,34.80011365041539
Mickey Mouse,Mexico,60.687704440205,77,150.76427879877085
Shinchan,Brazil,28.011732232951836,16,71.35484815703414
Pokemon,UK,36.34721104726437,57,275.3906145701832
SpongeBob SquarePants,Russia,68.25555864175824,130.5,237.80541956209083
Mickey Mouse,Japan,66.91505617909365,64,270.3375750931506
Mickey Mouse,Italy,60.43694204561041,99,85.677393637671
SpongeBob SquarePants,Mexico,78.95591291048358,48.0,260.8021187172382
Shinchan,Japan,87.12891297021646,90,19.223750689807236
Motu Patlu,South Korea,78.38573914817657,60,69.59724223957487
Shinchan,China,93.89690587994201,99,2.4044910512873607
Mickey Mouse,Russia,63.42930529216576,79,67.93096328135681
Mickey Mouse,Australia,1.4371017890098758,7,94.16873030453401
Mickey Mouse,Egypt,33.58266138537227,63,55.53786270445444
Mickey Mouse,UK,10.381203956632268,83,33.79156472110942
Paw Patrol,Germany,77.68802527683218,19,47.487850003723786
mickey mouse,Germany,30.73966863638473,58,1.4115981766472507
Paw Patrol,Italy,43.001968593769604,55,64.79900145484847
Mickey Mouse,Italy,9.957792393881714,69,174.34932298162238
Tom and Jerry,Japan,77.00322314596787,126.0,92.13884500613501
Pokemon,Brazil,29.69225063460239,36,242.70792665672536
Tom and Jerry,Saudi Arabia,92.71990254215481,34.5,89.565874069051
Mickey Mouse,South Korea,7.631268508952827,53,191.1648840290741
Peppa Pig,UK,48.39109927037063,560,92.73173474548584
Tom and Jerry,Australia,8.344276046562115,31.5,48.67591234091308
Pokemon,Australia,84.6035777682922,55,238.56650992956244
Mickey Mouse,France,60.72956501174408,77,269.674719295736
Motu Patlu,Nigeria,17.990423596680504,28,8.191392789060108
SpongeBob SquarePants,Australia,89.8743973915642,81.0,66.01602387873024
Shinchan,South Korea,19.71232522253672,68,28.167129693198856
Mr Bean,Saudi Arabia,28.43658188809308,56,53.81323389623622
Mickey Mouse,Spain,31.31746612028673,55,295.2381509543268
Peppa Pig,India,86.13887703984894,33,19.9248096398017
Doraemon,UK,26.372713095939883,79.5,17.863524381525682
Peppa Pig,South Korea,52.176370119742245,66,97.65859582106485
Motu Patlu,Canada,20.589123439017733,68,2.299682575310739
Mr Bean,Nigeria,31.182542971158288,24,11.460387039917716
Peppa Pig,Australia,68.62659998770563,78,15.581683670241068
Tom and Jerry,Nigeria,92.69277196400185,90.0,40.29587211993968
Doraemon,South Korea,17.664510454274087,123.0,43.922968833217546
Doraemon,Canada,22.646501572877376,144.0,39.89565707019808
Tom and Jerry,Germany,0.3106870459337219,141.0,74.16998429020565
Tom and Jerry,China,42.792254935245325,57.0,17.901786113091482
Doraemon,UK,68.0046260285475,51.0,17.56316901552867
Pokemon,Egypt,36.428933187388445,50,102.12044442249541
Pokemon,India,22.025560333853143,50,75.57723807202656
Mr Bean,UK,67.8801525718841,62,87.73319117846921
Peppa Pig,Germany,70.18356348818125,20,46.047739715126
Pokemon,China,55.814084905624625,67,240.5361642653781
Doraemon,Espania,-13.345853524686994,103.5,77.11965244646491
Mr Bean,Germany,35.46322379166521,86,40.512246666280724
Tom and Jerry,Italy,76.76603585444887,87.0,30.805164316256437
Mickey Mouse,UK,31.326046216350168,96,108.19557258499967
Doraemon,China,24.264565542580495,31.5,90.0913289561263
Doraemon,Nigeria,5.469275467228019,132.0,59.83962875338276
Shinchan,USA,56.20492528410562,22,67.89239537214596
Doraemon,Australia,106.9306864550062,46.5,3.440982009767878
Pokemon,Egypt,43.91298507102868,20,191.95055795038036
Paw Patrol,Germany,49.296413635715396,55,80.1856643827725
Shinchan,Germeny,65.71914450815056,50,47.32280364155764
Paw Patrol,Nigeria,65.59192475035988,97,46.48869263979085
Mickey Mouse,South Africa,65.89718101946602,69,159.05387048415932
Peppa Pig,India,9.654044110522397,91,76.23101885558606
Tom and Jerry,South Korea,25.048384900744093,150.0,76.57184303595042
Pokemon,Saudi Arabia,49.11030190997931,33,51.14060586628848
Shinchan,India,54.65808426178332,28,95.81661781063572
Pokemon,Egypt,43.88780625724177,14,40.77613801039041
Paw Patrol,Germany,70.32733139239639,25,8.402935161500842
Mickey Mouse,UK,98.4933929615118,9,80.481688205539
SpongeBob SquarePants,USA,94.79975965906395,141.0,242.82378616558412
Shinchan,China,3.5600084786092556,88,48.28166638343346
Doraemon,Egypt,68.3595066800144,99.0,76.80247003097499
Pokemon,Spain,91.8068588211555,16,70.4563881954584
Doraemon,USA,18.059347780492885,73.5,89.15204534068845
Shinchan,Australia,35.695831401378044,33,30.969172546276976
Motu Patlu,UK,70.55016752374429,40,91.29287204575552
Shinchan,China,44.027740992537204,19,83.7961954052885
Doraemon,South Africa,44.40197351903882,79.5,43.677411501979094
Doraemon,Italy,81.02436866858478,12.0,83.09470604756117
Doraemon,Germany,46.350253689166166,115.5,26.74997015366209
Doraemon,France,54.28045563088724,82.5,28.152718274353376
Doraemon,Italy,44.38086857104619,9.0,96.62266379232437
Shinchan,Italy,25.80069584099711,38,13.59502552833015
Shinchan,Nigeria,4.195558692073609,12,99.20514256988778
Paw Patrol,Spain,11.318256341692445,31,37.764576830600554
Tom and Jerry,Spain,65.19782124066025,63.0,16.870969105227957
Peppa Pig,Nigeria,93.99398357783907,79,72.89971640599812
Mr Bean,Egypt,12.12423730462422,11,66.26057814747362
Mr Bean,Spain,97.23968514458605,61,88.14245112674426
Pokemon,South Korea,98.67449710166547,36,124.06237964487985
SpongeBob SquarePants,Nigeria,63.26297661769482,42.0,7.607138727091012
Shinchan,South Korea,7.301470735950577,72,90.52177887270979
Shinchan,Italy,99.41341036720543,99,95.04198652089117
Pokemon,Saudi Arabia,8.378949129772472,80,203.1504060542078
Motu Patlu,Germany,51.76776416398705,70,43.24226347536193
Mr Bean,UAE,16.55925372134974,67,88.6495671552625
Mr Bean,Australia,16.885241886489176,10,54.44314523975309
Mr Bean,South Korea,83.10378153163893,19,91.99918336145332
Tom and Jerry,UK,74.4277535329165,21.0,51.19895709453806
SpongeBob SquarePants,UK,31.752719871996838,133.5,188.94599652725415
Mr Bean,China,49.67264032557582,86,95.13244306381281
Paw Patrol,USA,38.029022984971384,86,53.51565260467793
Pokemon,UAE,9.653323306836581,41,135.81035498263628
Shinchan,China,80.47213097215385,57,3.8672921791828605
Paw Patrol,Italy,42.51992806693875,11,73.0904978936603
Peppa Pig,UK,32.968417651366686,7,3.0906516271745703
Paw Patrol,Australia,15.699291108659686,96,80.32725407912591
Doraemon,Nigeeria,48.48999458721664,64.5,63.52399483672344
Mickey Mouse,France,50.45096630015438,98,7.378309820351265
Mickey Mouse,Germany,74.34833573060628,63,81.48817670249139
Mickey Mouse,Egypt,99.31539557653284,52,215.2298838955639
Pokemon,Germany,97.58174276622724,26,282.80170390363037
Paw Patrol,Canada,41.18585833270472,24,69.21076247070673
Paw Patrol,Italy,46.137203059247256,76,99.28278053234415
Doraemon,Brazil,11.36645901133264,102.0,80.51220942239702
Motu Patlu,France,37.16318127796827,23,68.81736368120998
Pokemon,China,47.387041903899,27,22.913259908654986
Paw Patrol,UAE,35.04527929152811,33,2.398819423169421
Motu Patlu,France,20.25881117394277,18,28.71856781582683
Mickey Mouse,Saudi Arabia,73.72655262897653,65,3.7932233412517413
Tom and Jerry,Italy,13.697492712516524,88.5,33.38184704596753
Mickey Mouse,Nigeria,60.53809958859624,26,250.580665368496
Motu Patlu,South Korea,86.6138438624793,90,42.98371503624481
SpongeBob SquarePants,India,19.488860670935015,70.5,112.55362566556565
Motu Patlu,France,57.218091803286754,96,99.7259261619082
Paw Patrol,India,70.56395764365506,21,83.57237860362612
Paw Patrol,UAE,67.1990922452733,95,98.64075728578791
Mickey Mouse,Japan,14.751394636151982,27,84.8310602063918
Doraemon,UK,69.62921849347296,96.0,91.8830981401027
Doraemon,Australia,87.71983886083719,66.0,64.58942175897273
Doraemon,France,22.596038010176468,45.0,30.198302154809642
SpongeBob SquarePants,Brazil,38.56806915678398,46.5,131.8544591667927
Paw Patrol,France,25.82138495017209,9,52.18595211338166
